,coefs
ADP_PRON_NOUN,0.007707499619096069
ADJ_CCONJ_ADP,-0.009344174380875642
ADJ_DET_ADJ,0.014778729205453244
PROPN_ADP_PRON,-0.0018520299726795338
AUX_PRON_PRON,-0.0005108307713074624
NOUN_DET_ADV,0.006850095669450504
NOUN_PRON_ADP,-0.009105950269703249
ADJ_NOUN_PROPN,0.00976403431721316
ADJ_NOUN_SCONJ,0.016037653951199146
CCONJ_DET_ADJ,-0.0003309509581901715
PRON_PRON_PROPN,-0.0002953947601103902
VERB_NOUN_ADV,-0.0006191926464589282
ADP_PROPN_PROPN,-0.0019136430903485243
NOUN_PROPN_CCONJ,-0.003917870589040739
CCONJ_NOUN_ADP,0.003998084752210368
NOUN_ADV_SCONJ,0.014780191687593033
CCONJ_ADV_PRON,-0.0001242319499598021
NOUN_PRON_PROPN,-0.0022169922641759317
SCONJ_DET_ADJ,0.008368863554328145
NOUN_PROPN_ADV,-0.014612274606813162
ADV_AUX_VERB,0.012205622796491778
ADV_ADP_ADV,-0.0020523603513848705
PRON_ADV_DET,0.002982415842473378
PRON_ADP_VERB,-0.016066972822593895
ADP_VERB_VERB,0.016234446211187418
VERB_ADJ_NOUN,-0.006632273114284959
VERB_CCONJ_DET,-0.013796997728693599
VERB_NOUN_CCONJ,0.00690357287375905
DET_ADJ_VERB,-0.001612151314086052
NOUN_CCONJ_ADJ,-0.008265941835864538
VERB_VERB_VERB,0.006052527752877445
VERB_ADJ_CCONJ,0.0036949482535463887
PROPN_ADV_PRON,0.00770404934686701
ADP_ADP_NOUN,0.005101276597640232
ADJ_SCONJ_DET,0.018917046510689196
ADV_CCONJ_PRON,-0.003178299783214153
AUX_VERB_SCONJ,0.0013098670646190158
ADV_ADV_SCONJ,0.002511105331190535
DET_PROPN_NOUN,-0.013488845219899523
NOUN_ADJ_PROPN,0.01909711287468383
PROPN_ADP_VERB,-0.006388314746767507
SCONJ_SCONJ_PRON,-0.013236409468414553
ADP_ADV_VERB,0.017650182264714605
ADJ_ADJ_ADP,-0.0020226755988415443
VERB_CCONJ_ADP,0.006307888738885865
PROPN_NOUN_PRON,0.00836702160909837
NOUN_ADJ_SCONJ,0.005813360577248947
ADJ_ADV_VERB,-0.007247704435862996
DET_PROPN_VERB,0.015176659466443426
NOUN_AUX_ADJ,0.005335046662587232
VERB_PRON_NOUN,-0.010703326125902631
DET_PROPN_CCONJ,0.012799116085237178
PROPN_CCONJ_DET,-0.0036703935384640187
NOUN_AUX_ADV,-0.007570931947352788
VERB_PROPN_PROPN,0.010480064566544454
ADJ_ADP_PROPN,-0.019924012374954767
ADP_VERB_SCONJ,0.019634604107788778
DET_PROPN_DET,0.0016095387314403122
AUX_ADV_DET,0.00889778487976738
VERB_PROPN_DET,0.010679488152763235
PROPN_PROPN_VERB,-0.024906441461888813
PROPN_CCONJ_ADP,0.01470202646702051
VERB_NOUN_PROPN,0.016616644478140218
NOUN_ADJ_AUX,-0.005835529991753991
PRON_PRON_ADP,-0.018857847236604636
VERB_VERB_SCONJ,-0.00510277782508243
NOUN_VERB_CCONJ,-0.000980550085227786
PROPN_VERB_ADV,0.0020865129677479968
NOUN_PRON_NOUN,0.014751796962706424
PRON_NOUN_PRON,0.009529109358180606
ADP_PRON_ADV,3.8693186241194684e-05
CCONJ_ADP_PRON,-0.0007730653157533453
ADJ_CCONJ_ADV,0.02547066047318074
PROPN_PROPN_ADP,-0.0011444282679824711
PROPN_DET_ADJ,-0.013465563621755099
PRON_ADV_ADV,-0.01928920225306482
PRON_CCONJ_PRON,0.0031293590561212495
NOUN_VERB_SCONJ,0.030184611590966255
SCONJ_ADP_DET,0.01334159890849741
ADJ_CCONJ_VERB,0.0039228884862134
ADP_DET_PRON,-0.014618784720630499
DET_ADJ_PROPN,0.00479834529594706
AUX_ADP_DET,-0.0189710984591305
ADP_ADV_DET,-0.0001717291191891467
ADJ_ADV_PRON,-0.027611197666228545
PRON_PROPN_ADP,-0.003049656324431305
VERB_PRON_PROPN,-0.006784968186535554
ADV_ADJ_ADV,0.013555191785331624
VERB_NOUN_ADJ,0.02059014828333133
PROPN_SCONJ_PRON,0.015339973236672412
AUX_VERB_ADJ,-0.0014177151099729081
PRON_DET_ADJ,0.011111531132408642
NOUN_CCONJ_PROPN,-0.008819148440375641
CCONJ_ADP_VERB,-0.008203453000022287
DET_ADJ_ADP,-0.015927021441873707
VERB_PROPN_VERB,0.003598399827784422
CCONJ_ADJ_ADP,0.00839826975489747
ADJ_CCONJ_NOUN,0.011647118790079684
PROPN_PROPN_NOUN,-0.008074465525523784
NOUN_ADP_SCONJ,-0.006249960243888561
ADV_ADP_PROPN,0.0031467685581221625
ADJ_ADV_ADP,-0.008659832140578909
PRON_PROPN_PRON,-0.005985290820816346
ADJ_VERB_ADV,-0.004964872811021959
CCONJ_ADV_ADP,0.008779626973361269
AUX_ADP_NOUN,-0.00020052893290882807
CCONJ_ADV_VERB,0.0005382615053455128
ADP_VERB_CCONJ,-0.01121328853920268
ADV_AUX_PRON,0.0004009573640433631
ADJ_ADJ_PRON,7.00935713247202e-05
AUX_ADJ_PRON,0.0013183153189975508
ADP_ADJ_PRON,-0.007168547388121366
PROPN_AUX_VERB,0.0067867748705354065
AUX_VERB_CCONJ,-0.006484893501475609
PRON_PRON_DET,-0.010415608578237784
ADV_VERB_PROPN,-0.015051547816728633
PRON_PROPN_PROPN,-0.009366692502271437
NOUN_AUX_DET,-0.034981456438297774
PRON_PRON_ADJ,-0.01820893025344256
AUX_NOUN_ADP,-0.008572850854038359
DET_PRON_ADP,0.005582753020060386
ADP_PROPN_ADV,0.01687992784746318
ADJ_ADJ_NOUN,0.008039136919288257
DET_VERB_ADP,0.011949430271720738
ADP_PRON_SCONJ,0.005537976338667896
AUX_DET_ADJ,-0.0066853540077302315
VERB_VERB_PROPN,0.006005957355882686
ADP_PRON_PROPN,0.006462569488050472
VERB_PROPN_ADV,0.014201556533516093
VERB_SCONJ_ADP,-0.010864739160440577
AUX_PRON_VERB,0.006760562166656096
AUX_ADV_ADP,-0.016689875152968655
AUX_PRON_ADV,-0.018189457318294116
ADJ_ADP_ADJ,0.004397401831984669
PROPN_ADP_PROPN,-0.015602738565110446
PRON_ADJ_ADP,0.0024240412061508785
PRON_NOUN_PROPN,0.006741377173471052
ADV_ADJ_VERB,0.007418934876002375
VERB_PROPN_NOUN,0.02311258755962373
VERB_VERB_CCONJ,-0.007645483160255921
CCONJ_VERB_PRON,-0.0014248798498048797
PROPN_NOUN_NOUN,0.010009481457077028
NOUN_ADV_PROPN,0.01643428174588949
PROPN_ADV_ADP,-0.0013811095180475618
ADP_PRON_AUX,0.0015279987175573038
NOUN_PRON_ADJ,0.01798451273607962
PRON_PROPN_VERB,0.009101822938851324
ADP_ADV_ADJ,0.0037620295850968833
PROPN_PROPN_DET,-0.006799212986297311
VERB_VERB_ADJ,0.010587334748203217
PRON_NOUN_DET,-0.02291746631937695
ADV_VERB_CCONJ,0.006910239243978335
ADJ_VERB_VERB,0.019752098957448186
VERB_CCONJ_ADV,0.003089720837631351
PROPN_VERB_VERB,-0.004667673132245101
ADP_ADJ_ADP,-0.019718172118698255
ADJ_AUX_VERB,-0.002444855522022438
PRON_VERB_AUX,-0.005233909599082703
DET_PROPN_ADJ,0.01635829604842891
DET_ADJ_CCONJ,0.0010055780431229326
CCONJ_ADJ_PRON,-0.012386812662306589
ADV_ADV_NOUN,-0.016029420056849944
ADV_PROPN_PRON,0.0002657780805935442
DET_DET_NOUN,-0.01509064499027465
PROPN_ADJ_ADP,0.0014743772709998083
PRON_NOUN_VERB,0.01212162617102338
ADV_NOUN_ADV,0.01646039092144638
NOUN_AUX_PRON,-0.009424277265160708
NOUN_PROPN_ADJ,0.0031369044963201983
ADV_NOUN_DET,-0.011598027661764482
PROPN_NOUN_VERB,-0.005311698139445841
ADP_DET_VERB,0.020187048584300312
ADV_NOUN_VERB,-0.00391466333228607
CCONJ_VERB_ADV,-0.0038664707675091646
VERB_AUX_VERB,0.0025566486031048624
ADP_VERB_ADJ,-0.0007890210657882967
CCONJ_NOUN_PRON,0.016355686405359813
CCONJ_ADV_DET,-0.0009887253363228426
AUX_PRON_SCONJ,0.00585834647466503
ADJ_PROPN_PRON,0.025711549708476535
ADV_ADP_ADJ,-0.0033365579913897507
DET_PROPN_PROPN,0.012396976658261859
PRON_NOUN_ADV,0.019484650864625957
ADP_DET_ADV,0.00029602584733264887
ADP_AUX_VERB,-0.0029950731589548237
DET_PRON_PRON,0.02120508746512438
ADP_ADP_PRON,0.013302861847256526
DET_PROPN_ADV,0.01822825875111144
PRON_ADJ_DET,0.015412713840890678
NOUN_AUX_ADP,-0.008872772275952113
CCONJ_ADJ_NOUN,-0.007967287707056918
ADJ_NOUN_AUX,-0.01589259420712166
AUX_VERB_PROPN,-0.026882194199243134
VERB_ADJ_VERB,-0.011141965303673711
SCONJ_ADP_NOUN,-0.005749259273640798
PROPN_NOUN_DET,-0.005382124401796433
ADP_PROPN_ADJ,-0.0074966523984063985
VERB_PROPN_CCONJ,-0.001109806599180315
ADP_ADV_NOUN,0.008985766098105934
PROPN_VERB_NOUN,0.03383971831485675
CCONJ_SCONJ_DET,-0.0039585127905735
PRON_PROPN_ADV,0.0008977610248998251
PRON_ADJ_VERB,0.01489963135278739
PROPN_CCONJ_VERB,0.015054604804295501
VERB_DET_PRON,0.013491550934730307
PROPN_PROPN_CCONJ,0.020609018516278898
PROPN_ADJ_PRON,0.022492229414517426
DET_PRON_VERB,-0.01175382439180656
AUX_ADJ_CCONJ,0.0037455384415295808
ADP_VERB_PROPN,0.0041036547235976766
CCONJ_ADP_PROPN,0.006215375078394515
ADJ_PROPN_ADP,0.0005340267722365193
DET_ADV_ADP,0.008639857165231904
PRON_ADV_ADJ,-0.02359546837029396
ADV_VERB_ADJ,-0.003936759808962525
ADJ_ADP_ADV,-0.012158681690523813
AUX_ADV_PRON,0.018847251995335993
PROPN_NOUN_PROPN,-0.015000085899022112
VERB_ADV_AUX,-0.009485416918483244
PRON_PROPN_DET,0.0019117270146507986
PROPN_ADV_DET,0.0106601749959749
DET_ADJ_ADV,-0.022741213360076184
VERB_NOUN_SCONJ,0.004826724438561738
PROPN_NOUN_ADV,-0.009704127986594731
ADJ_ADV_DET,-0.02277982507448186
ADV_NOUN_CCONJ,0.013221147187603645
ADJ_ADJ_VERB,0.012288917887325921
NOUN_SCONJ_ADP,0.004689381235849013
PROPN_ADV_ADV,-0.012015090792166712
ADJ_CCONJ_SCONJ,-0.008770876957521241
ADV_PROPN_ADP,-0.0092992553290133
PRON_ADJ_PRON,0.0006857572919421498
DET_ADV_ADV,-0.0030923415970918237
ADV_DET_PROPN,-0.004518500287363779
VERB_CCONJ_SCONJ,0.013500429624868727
ADJ_VERB_NOUN,-0.0187789571407179
PROPN_PROPN_ADV,-0.004077351684965157
PRON_NOUN_NOUN,0.0021726781216520647
ADJ_PRON_DET,-0.013447529893992631
ADJ_ADJ_DET,-0.009867665587473111
PRON_ADP_ADV,0.019286306832352437
NOUN_PROPN_AUX,-0.02492180478862934
NOUN_NOUN_AUX,-0.01599444579367331
PRON_SCONJ_DET,0.008597569344149297
CCONJ_ADV_ADV,-0.0012321822928706224
CCONJ_ADJ_DET,0.00525670931905097
ADV_NOUN_NOUN,-0.0022536487927524024
VERB_PRON_SCONJ,-0.010797181736049682
ADP_PRON_ADJ,0.03676584144080789
PROPN_CCONJ_ADV,-0.0029673033668937867
ADJ_PROPN_VERB,-0.014880488241123101
ADP_SCONJ_DET,-0.0014878961461903559
ADJ_ADV_ADJ,0.010750565740765938
NOUN_NOUN_SCONJ,0.005438072397181894
NOUN_SCONJ_ADJ,-0.014402441916475266
CCONJ_ADV_ADJ,0.014326682470633716
ADV_PROPN_VERB,0.0035686744609039318
ADJ_ADJ_CCONJ,0.010758210123557314
VERB_CCONJ_NOUN,-0.01823905751130941
ADV_PRON_ADP,0.013684964554102994
AUX_ADJ_DET,0.009740835248452073
AUX_AUX_VERB,-0.0021225039971649825
PRON_ADV_NOUN,0.006772814345306538
ADJ_ADV_ADV,-0.018930686892506904
VERB_PRON_CCONJ,-0.0050060715649099564
DET_ADJ_DET,0.01107004987110746
PROPN_NOUN_ADJ,-0.005123603678584281
VERB_SCONJ_ADV,0.012510698532522029
SCONJ_PRON_DET,-0.001279479309201579
PROPN_VERB_PROPN,0.012009938891853035
VERB_PRON_ADJ,0.006425725377973176
NOUN_ADV_CCONJ,-0.009764582917339953
ADV_CCONJ_ADV,-0.0014453338154075163
AUX_PROPN_VERB,-0.005760806755147148
PRON_ADP_ADJ,0.0002967731146469394
VERB_ADJ_ADV,-0.010008348944598743
CCONJ_VERB_VERB,0.01904123862875298
PRON_CCONJ_DET,-0.009555862612817231
PRON_DET_PROPN,0.00643573736416409
AUX_ADV_NOUN,-0.010992799388663389
VERB_ADP_SCONJ,-0.003267193653354257
SCONJ_PRON_ADP,0.007809234654225358
ADV_SCONJ_ADP,-0.012572707738145209
NOUN_AUX_NOUN,-0.013589787436350352
PROPN_NOUN_CCONJ,0.021934095281668377
PROPN_ADJ_NOUN,-0.008924028968097875
VERB_SCONJ_NOUN,0.00886796358510215
NOUN_ADP_AUX,0.01001289562502588
VERB_DET_VERB,0.007907048319965202
CCONJ_PRON_ADP,0.011831917322544972
PROPN_PRON_DET,0.01100825962437182
DET_ADP_DET,-0.012796520652486357
NOUN_DET_PRON,0.009462255516166506
ADV_PROPN_ADV,-0.02129613022200946
NOUN_SCONJ_SCONJ,-0.022866179801108857
NOUN_DET_VERB,-0.020891604227416666
PRON_ADP_PROPN,-0.015367542925925627
CCONJ_NOUN_DET,-0.0065692236053499055
NOUN_SCONJ_NOUN,0.0014989502418382681
CCONJ_PRON_DET,0.000678004770808788
PROPN_ADJ_DET,-0.00961913843301218
CCONJ_ADP_ADJ,-0.002480709592420506
SCONJ_PRON_NOUN,0.01466760501451166
CCONJ_ADP_ADV,-0.005024867145666429
ADP_ADP_VERB,0.005739177887303254
CCONJ_DET_PROPN,-0.016362340625548383
SCONJ_PRON_ADJ,-0.014513361436791087
ADV_NOUN_ADJ,0.003882850432847456
PRON_AUX_AUX,0.002444449499415574
CCONJ_VERB_NOUN,-0.02246537535990404
ADV_ADV_CCONJ,0.004048755427198087
ADP_PROPN_SCONJ,-0.00036571738614981394
CCONJ_NOUN_VERB,-0.005319491119109619
PROPN_ADV_ADJ,0.008919767049852683
NOUN_SCONJ_VERB,-0.008410132519438531
NOUN_AUX_PROPN,-0.0009013025719826701
PROPN_ADJ_VERB,-0.010552841155450033
DET_ADV_VERB,-0.00232055170544355
DET_VERB_PRON,-0.00511064955265521
ADV_CCONJ_DET,0.0015167248434375313
ADJ_PRON_ADP,0.007947012160539712
PRON_ADJ_NOUN,0.02494802650973803
ADP_ADJ_CCONJ,0.011891170318040694
VERB_ADJ_SCONJ,0.02139009458608546
PROPN_PRON_ADP,-0.013865208699678928
SCONJ_PRON_PROPN,-0.004365042788870784
PROPN_ADP_ADJ,-0.01145539354439375
ADV_ADJ_ADJ,-0.0019280193618146154
ADV_PRON_NOUN,-0.013850182514817705
PRON_DET_VERB,-0.0008747810292178443
VERB_ADJ_ADJ,-0.008067583674900874
VERB_SCONJ_SCONJ,0.007609340857508666
DET_ADV_NOUN,-0.01173086738130495
ADV_PROPN_DET,-0.013126240656880402
AUX_ADJ_VERB,0.003876845071274569
AUX_ADJ_NOUN,-0.014763752815725149
ADJ_DET_PROPN,-0.01016552805843329
ADV_ADV_PROPN,-0.011140791026874765
ADJ_VERB_PROPN,-0.0067793764983641305
CCONJ_PROPN_PRON,-0.008786557972616547
VERB_SCONJ_PROPN,-0.0037880535642159977
ADP_ADJ_VERB,-0.016039874455901916
VERB_SCONJ_VERB,0.014153464492894124
ADJ_PROPN_PROPN,0.003844491547029987
ADJ_VERB_ADJ,-0.016284109833596423
ADV_DET_ADV,0.001697102825946096
ADV_CCONJ_ADP,-0.006686745220726858
ADV_PRON_PROPN,-0.008957843753576554
PRON_PROPN_NOUN,0.016506623421901734
PROPN_CCONJ_NOUN,0.005779558983342397
ADP_ADV_SCONJ,-0.028626170836575055
ADV_NOUN_PROPN,0.005428553785130861
ADJ_ADJ_ADJ,-0.0020162436324502233
PRON_CCONJ_ADP,0.021137982282939505
PRON_NOUN_CCONJ,-0.001955440571924127
VERB_PROPN_ADJ,-0.002363548852466755
ADV_PRON_DET,-0.003110451993008731
PROPN_DET_PROPN,-0.010791418528758808
ADJ_CCONJ_PROPN,0.004426660734679834
NOUN_INTJ_ADV,-0.018765167438876008
PROPN_SCONJ_DET,-0.002033956976309056
PROPN_ADP_ADV,-0.00877472617044006
AUX_NOUN_DET,0.0005667262994966565
CCONJ_ADJ_VERB,-0.024858520989182262
ADV_PROPN_PROPN,-0.005806888109728587
PROPN_VERB_ADJ,-0.0005298484648508719
PROPN_ADJ_CCONJ,0.015577016999897612
SCONJ_VERB_DET,0.007141688165555209
PRON_ADV_SCONJ,-0.006459830909388078
NOUN_SCONJ_PROPN,0.004820768696506256
AUX_ADP_PRON,-0.008550217506448979
SCONJ_VERB_PRON,-0.006783874016669165
CCONJ_NOUN_ADJ,0.0258179646338329
PROPN_PROPN_ADJ,-0.015562001968804884
CCONJ_NOUN_CCONJ,0.001203461152889983
ADJ_ADV_SCONJ,0.008101537601007042
AUX_PROPN_ADP,0.016528702845671116
SCONJ_DET_PROPN,0.02210751001968516
AUX_NOUN_PRON,0.006077752018403988
ADP_ADJ_ADJ,0.01706185720887434
VERB_SCONJ_ADJ,-0.0009803039597290155
ADJ_ADP_ADP,0.03395694357143659
PRON_PROPN_CCONJ,-0.002992076645095963
CCONJ_PROPN_VERB,-0.004190052640535784
PRON_NOUN_ADJ,-0.008474529737924393
PROPN_ADV_AUX,-0.02265816095033494
ADV_CCONJ_VERB,0.002362689634783019
PRON_ADJ_ADV,-0.018179357189114016
CCONJ_NOUN_ADV,-0.027477893728750848
DET_VERB_ADV,0.008993016909828013
NOUN_VERB_AUX,-0.0001427558594263063
PRON_CCONJ_VERB,0.009031493241199484
AUX_ADJ_SCONJ,-0.0025661422480679707
ADV_ADP_ADP,-0.003557202302955434
ADJ_PROPN_DET,-0.03469311203387293
ADP_DET_DET,-0.013150330443406478
PROPN_CCONJ_SCONJ,0.010374472642378054
SCONJ_PROPN_VERB,-0.012162943993747042
PROPN_ADV_NOUN,-0.02291681357361565
SCONJ_ADP_PRON,0.02069195170430909
NOUN_CCONJ_CCONJ,0.004966155989240324
ADV_NOUN_SCONJ,-0.002296603715756834
NOUN_SCONJ_ADV,0.005705272184345673
ADJ_AUX_DET,-0.026664094177790823
AUX_ADV_SCONJ,-0.0037816874922719135
SCONJ_ADV_PRON,0.0006984759479648009
ADP_ADJ_PROPN,-0.004746935725126111
ADJ_VERB_SCONJ,0.015146759095432925
VERB_CCONJ_ADJ,-0.016112390993071768
ADV_ADJ_PROPN,-0.0030118627800525414
NOUN_PROPN_SCONJ,0.005091924116555851
DET_ADP_NOUN,0.024346234768539064
ADJ_PROPN_NOUN,0.012051522596194034
PROPN_CCONJ_PROPN,-0.010494021182687633
SCONJ_PROPN_PRON,-0.011051364589509304
VERB_ADP_AUX,-0.021471585238413485
SCONJ_NOUN_ADP,0.014359399684884585
SCONJ_ADJ_DET,-0.006250948703604766
AUX_ADJ_ADV,-0.0038140114990207045
CCONJ_NOUN_NOUN,0.004190420892784984
SCONJ_ADP_VERB,0.012657939333112388
VERB_ADJ_PROPN,-0.002051637193017506
SCONJ_NOUN_VERB,-0.0033027083621727155
PROPN_PRON_PROPN,-2.2974987001862226e-05
CCONJ_PROPN_ADP,0.01390395291004914
SCONJ_ADJ_PRON,0.0024001299400478447
ADP_PROPN_AUX,0.01804555620257049
ADJ_ADJ_ADV,0.007849619975127807
ADV_PROPN_NOUN,0.00638987226411234
PRON_PROPN_ADJ,-0.022191254806152638
SCONJ_ADJ_SCONJ,0.003929710418555274
ADJ_PROPN_ADV,-0.01104635224196497
AUX_PRON_ADP,0.00751577413607916
DET_ADV_PRON,0.0019407261738324786
DET_VERB_DET,0.01953102572977775
ADV_AUX_NOUN,0.023972206771913362
ADJ_ADV_NOUN,0.011319365881279603
CCONJ_PRON_PROPN,0.023580020496290238
ADV_SCONJ_NOUN,-0.007771424333000039
AUX_PROPN_DET,-0.0027944566319924266
ADJ_PRON_PROPN,-0.00893320549772327
PROPN_ADV_SCONJ,-0.005735204392830174
CCONJ_PRON_NOUN,-0.0042244662283618326
SCONJ_SCONJ_DET,-0.02076807651278832
PROPN_ADP_ADP,0.004538351898335244
ADP_ADJ_ADV,-0.02327892500402326
ADV_SCONJ_SCONJ,-0.0101198990109477
AUX_PRON_DET,-0.015117944665669111
AUX_ADV_PROPN,-0.0002752844410043061
PROPN_PRON_NOUN,-0.016362277909612727
ADJ_PROPN_CCONJ,0.0071762663934062665
ADP_DET_ADP,0.007489468340951769
VERB_DET_ADP,-0.01704218460714493
ADJ_PRON_NOUN,-0.0020355683832365113
ADV_PROPN_CCONJ,0.016780750179071994
AUX_NOUN_VERB,-0.03301292301390868
ADV_ADV_AUX,-0.011725946313871322
SCONJ_NOUN_PRON,-0.007477532787885784
ADP_ADV_CCONJ,-0.005779112970693525
PROPN_CCONJ_ADJ,0.010449241378454906
ADV_PRON_ADJ,-0.017316854501647792
CCONJ_ADJ_CCONJ,0.011901429606747931
CCONJ_ADV_SCONJ,-0.003038252758920501
DET_PROPN_AUX,-0.0046268147611707635
PROPN_VERB_SCONJ,-0.006240384756106721
CCONJ_ADV_NOUN,-0.008790907323522829
ADJ_ADV_AUX,-0.008687288521322122
AUX_PROPN_PRON,0.00795858372655646
VERB_CCONJ_PROPN,0.019664387407579514
VERB_NOUN_AUX,-0.002552013597576357
PRON_ADV_PROPN,-0.02997049771239592
ADJ_DET_ADV,-0.0017575408354043689
VERB_DET_DET,-0.009487147957941073
PRON_CCONJ_ADV,-0.01374017049078983
AUX_ADP_ADV,-0.0014406647736407824
ADV_DET_PRON,0.02964845249827735
PROPN_PROPN_AUX,0.00548431371543742
ADJ_DET_PRON,0.012163590991173834
CCONJ_DET_PRON,0.012077975334938778
SCONJ_ADV_ADP,-0.011806858098023381
ADJ_AUX_PRON,-0.006884175634995338
ADJ_ADP_SCONJ,0.023610799445074365
AUX_PROPN_PROPN,-0.0034751519251893944
DET_PROPN_SCONJ,-0.009939727521427398
PRON_ADP_ADP,-0.009450945284079176
DET_PRON_DET,0.0040503820044583885
VERB_PROPN_SCONJ,-0.006625180005379783
ADV_CCONJ_SCONJ,0.011547389066639097
DET_ADV_DET,-0.002506067430098062
AUX_DET_ADV,-0.009880069159241238
ADV_DET_VERB,0.01579489041260406
PRON_ADV_CCONJ,0.01583025724511445
CCONJ_VERB_SCONJ,0.008462420914784621
PROPN_VERB_CCONJ,-0.0035831429634850505
ADJ_AUX_ADJ,0.004991323416798662
SCONJ_ADJ_NOUN,-0.0005166689164260533
CCONJ_DET_ADV,-0.011211086455646634
DET_PRON_CCONJ,-0.0015640260254363397
ADV_SCONJ_VERB,-0.00765954171340517
CCONJ_CCONJ_PRON,0.02352739935066593
PRON_ADJ_CCONJ,-0.007893044072489907
NOUN_ADP_CCONJ,-0.011575635367584627
CCONJ_ADJ_ADV,-0.0002880237496309797
PROPN_AUX_ADV,0.010659265921735155
AUX_PROPN_ADV,-0.004494261013351351
SCONJ_ADJ_ADP,-0.0008509405476523251
INTJ_ADV_PRON,-0.009248013801845593
AUX_NOUN_CCONJ,-0.000131215358337121
ADJ_PROPN_ADJ,0.03333707923055453
ADJ_AUX_ADV,0.014068961818581768
PROPN_ADV_PROPN,0.02228015268628462
CCONJ_PRON_ADJ,0.00978995952034994
ADJ_SCONJ_ADP,0.01747427387295932
ADV_SCONJ_PROPN,-0.024983229764425807
DET_ADJ_AUX,0.002984508266985686
CCONJ_AUX_VERB,0.011785926154930914
ADV_ADP_SCONJ,-0.014396772642067976
DET_VERB_NOUN,-0.004538910392383549
PROPN_AUX_DET,-0.017577707432205707
CCONJ_VERB_PROPN,0.002675603351780935
ADV_SCONJ_ADJ,0.01509933191939628
ADV_AUX_ADJ,0.007776495320773172
ADJ_PRON_ADJ,0.020078111758360644
AUX_PROPN_NOUN,-0.00989730521971247
NOUN_PRON_CCONJ,-0.007803486240308127
ADJ_SCONJ_ADJ,-0.00039628847982969395
PROPN_AUX_PRON,-0.005080268656908686
NOUN_CCONJ_AUX,-0.013414471794818007
VERB_AUX_ADJ,-0.007218992708160175
PROPN_ADJ_ADV,-0.01621951978563526
ADJ_AUX_ADP,0.027083077607808946
SCONJ_VERB_ADP,0.008714658810772281
ADV_SCONJ_ADV,-0.013685699516723927
PROPN_ADJ_ADJ,-0.0005849096372342728
NOUN_PRON_SCONJ,-0.013956967906597019
DET_VERB_VERB,-0.006021145472425384
CCONJ_PROPN_DET,-0.01375927536823848
CCONJ_NOUN_PROPN,0.004917181436287188
CCONJ_PROPN_PROPN,-0.020375242594066877
ADJ_VERB_CCONJ,0.02038187038117534
CCONJ_PROPN_ADV,-0.01047074521089283
ADJ_ADJ_PROPN,0.011300282065898193
AUX_NOUN_ADJ,0.009293503605237641
SCONJ_ADV_DET,-0.025284454434542303
VERB_AUX_PRON,-0.010740673468538459
SCONJ_ADV_SCONJ,0.010766391816882446
CCONJ_VERB_ADJ,-0.006724980439831418
AUX_ADJ_ADJ,-0.0022340062179302404
PRON_DET_ADV,0.01854298625434466
PROPN_DET_ADV,0.00868199673437734
ADV_PROPN_ADJ,0.004651825351424502
PRON_DET_PRON,0.0065418028143366174
PRON_ADJ_PROPN,-0.014632743039103203
SCONJ_NOUN_ADV,0.003668241170076107
DET_ADJ_SCONJ,-0.003848154496171587
AUX_ADP_VERB,-0.0034494224471713327
CCONJ_ADJ_ADJ,0.010185189760035171
ADJ_ADV_PROPN,-0.005950470715901524
ADV_ADJ_AUX,0.013991218132353107
AUX_NOUN_ADV,-0.0008618937443428715
NOUN_DET_ADP,0.020556487547073198
DET_PRON_AUX,-0.003211119990730535
DET_PRON_ADV,-0.002669851682271728
ADJ_ADJ_AUX,-0.016896919944390104
AUX_PROPN_ADJ,-0.02294061367364451
ADP_ADP_ADP,-0.0035174280212501166
VERB_ADJ_AUX,-0.008517812368341674
PRON_ADJ_ADJ,-0.0017577341803931622
PRON_CCONJ_SCONJ,-0.011147224612734185
PROPN_PRON_ADJ,-0.0044506790800268314
ADP_ADV_PROPN,-0.001951548102408986
CCONJ_ADP_ADP,0.020287212311946096
CCONJ_ADV_PROPN,-0.005608433880861067
AUX_ADP_ADJ,0.019937348990417894
SCONJ_ADV_VERB,-0.014886285100884848
DET_NOUN_INTJ,0.000556887405072925
SCONJ_PRON_CCONJ,0.013981386449956511
PRON_PRON_CCONJ,0.0067377450662413465
SCONJ_ADJ_CCONJ,-0.018069209547055893
ADV_PRON_SCONJ,0.011485729372327287
PROPN_ADJ_PROPN,-0.005671866598385525
AUX_PRON_ADJ,-0.027594787216917372
AUX_DET_PROPN,-0.01692591672230601
SCONJ_NOUN_DET,-0.01322772388932508
ADP_AUX_NOUN,-0.0001695914651325386
VERB_AUX_ADV,0.02757898616684684
PROPN_AUX_ADJ,0.014627651947876312
ADP_ADP_PROPN,0.010251521781286516
PROPN_PROPN_SCONJ,-0.014103534969528039
ADP_ADP_ADJ,0.022290711134054855
SCONJ_PROPN_ADV,0.004046574456341897
ADJ_SCONJ_NOUN,0.007459570054697474
CCONJ_DET_VERB,0.001958454570150715
DET_VERB_CCONJ,-0.021977617580731523
SCONJ_PROPN_ADP,0.018114211294531505
CCONJ_SCONJ_ADJ,-0.0033103172802577607
PRON_PROPN_SCONJ,0.024224688978745617
DET_PRON_NOUN,-0.0032913078201972324
