date,auteur,titre,fabula,canon
1949,georges simenon,la premiere enquete de maigret,True,non_canon
1949,georges simenon,maigret chez le coroner,True,non_canon
1949,georges simenon,maigret et la vieille dame,True,non_canon
1949,georges simenon,mon ami maigret,True,non_canon
1950,georges bernanos,un mauvais reve,True,non_canon
1950,delly,aurore de brusfeld,False,non_canon
1950,delly,folie de sages,False,non_canon
1950,delly,l'enfant mysterieuse,False,non_canon
1950,delly,le violon du tzigane,False,non_canon
1950,delly,les seigneurs loups,False,non_canon
1950,delly,rue des trois graces,False,non_canon
1950,marguerite duras,un barrage contre le pacifique,True,canon
1950,maurice fourre,la nuit du rose hotel,False,non_canon
1950,louis hemon,monsieur ripois et la nemesis,False,non_canon
1950,roger nimier,le hussard bleu,True,non_canon
1950,georges simenon,l amie de madame maigret,True,non_canon
1950,georges simenon,un noel de maigret,True,non_canon
1950,georges simenon,un nouveau dans la ville,True,non_canon
1950,max du veuzit,un singulier mariage,False,non_canon
1950,boris vian,elles ne se rendent pas compte,True,non_canon
1950,boris vian,l herbe rouge,True,non_canon
1951,samuel beckett,malone meurt,True,non_canon
1951,samuel beckett,molloy,True,canon
1951,henri calet,les grandes largeurs,False,non_canon
1951,delly,la maison des belles colonnes l'accusatrice,False,non_canon
1951,delly,la maison des belles colonnes la louve devorante,False,non_canon
1951,delly,le rubis de l'emir,False,non_canon
1951,delly,les solitaires de myols,False,non_canon
1951,delly,reinette,False,non_canon
1951,delly,sous l'œil des brahmes,False,non_canon
1951,jean giono,le hussard sur le toit,True,canon
1951,julien gracq,le rivage des syrtes,True,canon
1951,antonio san,les souris ont la peau tendre,False,non_canon
1951,georges simenon,maigret au picratt s,True,non_canon
1951,georges simenon,maigret en meuble,True,non_canon
1951,georges simenon,maigret et la grande perche,True,non_canon
1951,georges simenon,maigret lognon et les gangsters,True,non_canon
1951,max du veuzit,amour fratricide,False,non_canon
1951,marguerite yourcenar,les memoires d hadrien,True,non_canon
1952,henri calet,un grand voyage,False,non_canon
1952,delly,l'orpheline de ti carrec,False,non_canon
1952,delly,la porte scellee,False,non_canon
1952,delly,le chant de la misere,False,non_canon
1952,delly,le roseau brise,False,non_canon
1952,delly,malereyne,False,non_canon
1952,raymond queneau,le dimanche de la vie,True,non_canon
1952,lucien rebatet,les deux etendards,False,non_canon
1952,antonio san,mes hommages a la donzelle,False,non_canon
1952,georges simenon,le revolver de maigret,True,non_canon
1953,samuel beckett,l innommable,True,non_canon
1953,la varende jean de,l homme aux gants de toile,False,non_canon
1953,delly,cite des anges,False,non_canon
1953,delly,gwen princesse d'orient,False,non_canon
1953,delly,le repaire des fauves,False,non_canon
1953,magali,la voyageuse clandestine,False,non_canon
1953,grillet alain robbe,les gommes,True,canon
1953,antonio san,des clientes pour la morgue,False,non_canon
1953,antonio san,des dragees sans bapteme,False,non_canon
1953,antonio san,descendez le a la prochaine,False,non_canon
1953,antonio san,du plomb dans les tripes,False,non_canon
1953,georges simenon,maigret a peur,True,non_canon
1953,georges simenon,maigret et l homme du banc,True,non_canon
1953,georges simenon,maigret se trompe,True,non_canon
1953,albert simonin,touchez pas au grisbi,False,non_canon
1953,max du veuzit,chatelaine un jour...,False,non_canon
1953,boris vian,l arrache coeur,True,non_canon
1954,simone de beauvoir,les mandarins,True,canon
1954,simone de beauvoir,les mandarins,True,canon
1954,albert cohen,le livre de ma mere,True,canon
1954,delly,aelys aux cheveux d'or,False,non_canon
1954,delly,l'heritier des ducs de sailles,False,non_canon
1954,delly,l'orgueil dompte,False,non_canon
1954,delly,la fee de kermoal,False,non_canon
1954,delly,un amour de prince,False,non_canon
1954,pauline reage,histoire d o,True,non_canon
1954,françoise sagan,bonjour tristesse,False,non_canon
1954,antonio san,bas les pattes,False,non_canon
1954,antonio san,c est mort et ça ne sait pas,False,non_canon
1954,antonio san,deuil express,False,non_canon
1954,antonio san,du mouron a se faire,False,non_canon
1954,antonio san,j ai bien l honneur de vous buter,False,non_canon
1954,antonio san,messieurs les hommes,False,non_canon
1954,antonio san,passez moi la joconde,False,non_canon
1954,antonio san,rue des macchabees,False,non_canon
1954,antonio san,serenade pour une souris defunte,False,non_canon
1954,georges simenon,maigret a l ecole,True,non_canon
1954,georges simenon,maigret chez le ministre,True,non_canon
1954,georges simenon,maigret et la jeune morte,True,non_canon
1954,claude simon,le sacre du printemps,True,non_canon
1954,albert simonin,le cave se rebiffe,False,non_canon
1954,max du veuzit,l'amour releve le gant,False,non_canon
1954,max du veuzit,mirages,False,non_canon
1955,delly,le roi aux yeux de reve,False,non_canon
1955,delly,ourida,False,non_canon
1955,delly,pour l'amour d'ourida,False,non_canon
1955,delly,salvatore falnerra,False,non_canon
1955,andre dhotel,le pays ou l on n arrive jamais,True,non_canon
1955,roger ikor,les eaux melees,False,non_canon
1955,grillet alain robbe,le voyeur,True,non_canon
1955,antonio san,le fil a couper le beurre,False,non_canon
1955,georges simenon,maigret et le corps sans tete,True,non_canon
1955,georges simenon,maigret tend un piege,True,non_canon
1955,albert simonin,grisbi or not grisbi,False,non_canon
1955,max du veuzit,a l'ombre d'un coeur,False,non_canon
1956,delly,annonciade,False,non_canon
1956,delly,hoelle aux yeux pers,False,non_canon
1956,delly,la biche au bois,False,non_canon
1956,delly,la maison dans la foret,False,non_canon
1956,romain gary,les racines du ciel,True,canon
1956,magali,saison perdue,False,non_canon
1956,leo malet,corrida aux champs elysees,False,non_canon
1956,françoise sagan,un certain sourire,False,non_canon
1956,antonio san,a tu et a toi,False,non_canon
1956,antonio san,au suivant de ces messieurs,False,non_canon
1956,antonio san,ca tourne au vinaigre,False,non_canon
1956,antonio san,des gueules d enterrement,False,non_canon
1956,antonio san,fais gaffe a tes os,False,non_canon
1956,antonio san,les doigts dans le nez,False,non_canon
1956,georges simenon,un echec de maigret,True,non_canon
1956,henri thomas,la nuit de londres,True,non_canon
1957,narcejac boileau,les magiciennes,False,non_canon
1957,louis ferdinand celine,d un chateau l autre,True,non_canon
1957,delly,berengere fille de roi,False,non_canon
1957,delly,le sphinx d'emeraude,False,non_canon
1957,leo malet,boulevard ossements,False,non_canon
1957,irene nemirovsky,les feux de l automne,False,non_canon
1957,marcel pagnol,la gloire de mon pere,False,non_canon
1957,antonio san,j ai peur des mouches,False,non_canon
1957,antonio san,la tombola des voyous,False,non_canon
1957,antonio san,les anges se font plumer,False,non_canon
1957,georges simenon,maigret s amuse,True,non_canon
1957,georges simenon,maigret voyage,True,non_canon
1957,roger vailland,la loi,False,non_canon
1958,louis aragon,la semaine sainte,True,non_canon
1958,simone de beauvoir,memoires d une jeune fille rangee,True,non_canon
1958,delly,lysis,False,non_canon
1958,marguerite duras,moderato cantabile,True,non_canon
1958,joseph kessel,le lion,True,canon
1958,marcel pagnol,le chateau de ma mere,False,non_canon
1958,antonio san,du poulet au menu,False,non_canon
1958,antonio san,en long en large et en travers,False,non_canon
1958,antonio san,la verite en salade,False,non_canon
1958,antonio san,le secret de polichinelle,False,non_canon
1958,antonio san,tu vas trinquer san antonio,False,non_canon
1958,georges simenon,les scrupules de maigret,True,non_canon
1958,pierre very,les disparus de saint agil,True,non_canon
1959,delly,l'illusion orgueilleuse suivi de la voie divine,False,non_canon
1959,magali,l'absente,False,non_canon
1959,raymond queneau,zazie dans le metro,True,canon
1959,françoise sagan,aimez vous brahms,False,non_canon
1959,antonio san,entre la vie et la morgue,False,non_canon
1959,antonio san,on t enverra du monde,False,non_canon
1959,antonio san,prenez en de la graine,False,non_canon
1959,antonio san,san antonio met le paquet,False,non_canon
1959,antonio san,tout le plaisir est pour moi,False,non_canon
1959,nathalie sarraute,le planetarium,True,non_canon
1959,georges simenon,maigret et les temoins recalcitrants,True,non_canon
1959,georges simenon,une confidence de maigret,True,non_canon
1959,henri troyat,les compagnons du coquelicot,False,non_canon
1959,max du veuzit,la belle etrangere,False,non_canon
1960,marcel bealu,contes du demi sommeil,False,non_canon
1960,delly,la colombe de rudsay manor,False,non_canon
1960,delly,le feu sous la glace,False,non_canon
1960,delly,le sceau de satan,False,non_canon
1960,delly,les deux fraternites,False,non_canon
1960,romain gary,la promesse de l aube,True,canon
1960,joseph kessel,les mains du miracle,True,non_canon
1960,marcel pagnol,le temps des secrets,False,canon
1960,antonio san,berceuse pour berurier,False,non_canon
1960,antonio san,du brut pour les brutes,False,non_canon
1960,antonio san,du sirop pour les guepes,False,non_canon
1960,antonio san,j suis comme ça,False,non_canon
1960,antonio san,san antonio renvoie la balle,False,non_canon
1960,georges simenon,maigret aux assises,True,non_canon
1960,georges simenon,maigret et les vieillards,True,non_canon
1960,claude simon,la route des flandres,True,canon
1960,henri troyat,la barynia,False,non_canon
1961,delly,ahelya fille des indes,False,non_canon
1961,delly,le roi des andes,False,non_canon
1961,grillet alain robbe,l annee derniere a marienbad,True,non_canon
1961,antonio san,de a jusqu a z,False,non_canon
1961,antonio san,la fin des haricots,False,non_canon
1961,antonio san,ne mangez pas la consigne,False,non_canon
1961,antonio san,san antonio chez les mac,False,non_canon
1961,antonio san,y a bon san antonio,False,non_canon
1961,georges simenon,maigret et le voleur paresseux,True,non_canon
1961,henri troyat,la gloire des vaincus,False,non_canon
1962,delly,fille de chouans,False,non_canon
1962,antonio san,fleur de nave vinaigrette,False,non_canon
1962,antonio san,le loup habille en grand mere,False,non_canon
1962,antonio san,menage tes meninges,False,non_canon
1962,antonio san,san antonio chez les gones,False,non_canon
1962,georges simenon,maigret et le client du samedi,True,non_canon
1962,georges simenon,maigret et les braves gens,True,non_canon
1962,henri troyat,les dames de siberie,False,non_canon
1963,simone de beauvoir,la force des choses,True,non_canon
1963,simone de beauvoir,la force des choses,True,non_canon
1963,nicolas bouvier,l usage du monde,True,non_canon
1963,julien green,partir avant le jour,True,non_canon
1963,marcel pagnol,manon des sources,False,non_canon
1963,antonio san,en peignant la girafe,False,non_canon
1963,antonio san,le coup du pere francois,False,non_canon
1963,antonio san,le gala des emplumes,False,non_canon
1963,antonio san,san antonio polka,False,non_canon
1963,georges simenon,la colere de maigret,True,non_canon
1963,georges simenon,maigret et le clochard,True,non_canon
1963,henri troyat,sophie ou la fin des combats,False,non_canon
1964,marguerite duras,le ravissement de lol v stein,True,non_canon
1964,antonio san,berurier au serail,False,non_canon
1964,antonio san,votez berurier,False,non_canon
1964,georges simenon,la patience de maigret,True,non_canon
1964,georges simenon,maigret et le fantome,True,non_canon
1964,georges simenon,maigret se defend,True,non_canon
1965,villiers gerard de,sas a istanbul,False,non_canon
1965,villiers gerard de,sas contre cia,False,non_canon
1965,charlotte delbo,auschwitz et apres,True,non_canon
1965,clezio jean marie gustave le,la fievre,True,non_canon
1965,georges perec,les choses,True,canon
1965,antonio san,la rate au court bouillon,False,non_canon
1965,antonio san,tango chinetoque,False,non_canon
1965,antonio san,vas y beru,False,non_canon
1965,albertine sarrazin,l astragale,False,non_canon
1966,simone de beauvoir,les belles images,True,non_canon
1966,delly,la lampe ardente,False,non_canon
1966,delly,une mesalliance,False,non_canon
1966,georges perec,quel petit velo a guidon chrome au fond de la cour ,True,non_canon
1966,antonio san,mange et tais toi,False,non_canon
1966,antonio san,salut mon pope ,False,non_canon
1966,georges simenon,maigret et l affaire nahour,True,non_canon
1966,boris vian,trouble dans les andains,True,non_canon
1967,georges perec,un homme qui dort,True,non_canon
1967,antonio san,beru contre san antonio,False,non_canon
1967,antonio san,faut etre logique,False,non_canon
1967,antonio san,l archipel des malotrus,False,non_canon
1967,antonio san,y a de l action,False,non_canon
1967,georges simenon,le voleur de maigret,True,non_canon
1967,claude simon,histoire,True,canon
1967,michel tournier,vendredi ou les limbes du pacifique,True,canon
1968,rene barjavel,la nuit des temps,False,non_canon
1968,andre dhotel,l enfant qui disait n importe quoi,True,non_canon
1968,romain gary,la tete coupable,True,non_canon
1968,des cars guy,la revoltee,False,non_canon
1968,patrick modiano,la place de l etoile,True,non_canon
1968,antonio san,bravo docteur beru,False,non_canon
1968,antonio san,un elephant ça trompe,False,non_canon
1968,antonio san,viva bertaga,False,non_canon
1968,antonio san,zero pour la question,False,non_canon
1968,georges simenon,l ami d enfance de maigret,True,non_canon
1968,georges simenon,maigret a vichy,True,non_canon
1968,georges simenon,maigret hesite,True,non_canon
1968,albert simonin,le hotu,False,non_canon
1968,marguerite yourcenar,l oeuvre au noir,True,canon
1969,magali,la prisonniere,False,canon
1969,felicien marceau,creezy,False,canon
1969,francois mauriac,un adolescent d autrefois,True,canon
1969,patrick modiano,la ronde de nuit,True,non_canon
1969,henry de montherlant,les garçons,True,non_canon
1969,françoise sagan,un peu de soleil dans l eau froide,False,non_canon
1969,antonio san,en avant la moujik,False,non_canon
1969,antonio san,faut il vous l envelopper,False,non_canon
1969,antonio san,ma langue au chah,False,non_canon
1969,georges simenon,maigret et le tueur,True,non_canon
1969,pierre siniac,la nuit des auverpins,False,non_canon
1970,samuel beckett,le depeupleur,True,non_canon
1970,antoine blondin,monsieur jadis ou l ecole du soir,False,non_canon
1970,charlotte delbo,auschwitz et apres,True,non_canon
1970,michel deon,les poneys sauvages,False,canon
1970,romain gary,chien blanc,True,non_canon
1970,antonio san,ça mange pas de pain,False,non_canon
1970,georges simenon,la folle de maigret,True,non_canon
1970,georges simenon,maigret et le marchand de vin,True,non_canon
1970,michel tournier,le roi des aulnes,True,canon
1970,max du veuzit,la jeannette,False,non_canon
1971,a.d.g.,les panadeux,False,non_canon
1971,charlotte delbo,auschwitz et apres,True,non_canon
1971,andre dhotel,l honorable monsieur jacques,True,non_canon
1971,jacques laurent,les betises,False,canon
1971,antonio san,moi vous me connaissez,False,non_canon
1971,antonio san,n en jetez plus,False,non_canon
1971,georges simenon,maigret et l homme tout seul,True,non_canon
1971,georges simenon,maigret et l indicateur,True,non_canon
1971,michel tournier,vendredi ou la vie sauvage,True,canon
1971,max du veuzit,mon mari,False,non_canon
1971,max du veuzit,rien qu'une nuit,False,non_canon
1971,marguerite yourcenar,alexis ou le traite du vain combat le coup de grace,True,non_canon
1972,a.d.g.,cradoque s band,False,non_canon
1972,a.d.g.,la marche truque,False,non_canon
1972,a.d.g.,la nuit des grands chiens malades,False,non_canon
1972,a.d.g.,les trois badours,False,non_canon
1972,louis aragon,aurelien,True,canon
1972,narcejac boileau,la vie en miettes,False,non_canon
1972,romain gary,europa,True,non_canon
1972,jean giono,les recits de la demi brigade,True,non_canon
1972,patrick modiano,les boulevards de ceinture,True,canon
1972,antonio san,appelez moi cherie,False,non_canon
1972,antonio san,ca ne s invente pas,False,non_canon
1972,antonio san,emballage cadeau,False,non_canon
1972,antonio san,t es beau tu sais,False,non_canon
1972,georges simenon,maigret et monsieur charles,True,non_canon
1972,max du veuzit,le coeur d'ivoire,False,non_canon
1972,max du veuzit,mariage dore,False,non_canon
1972,max du veuzit,sa maman de papier,False,non_canon
1972,marguerite yourcenar,denier du reve,True,non_canon
1973,a.d.g.,berry story,False,non_canon
1973,rene barjavel,le grand secret,False,non_canon
1973,michel deon,un taxi mauve,False,canon
1973,eugene ionesco,le solitaire,True,canon
1973,dominique rolin,lettre au vieil homme,False,non_canon
1973,antonio san,j ai essaye on peut,False,non_canon
1973,claude simon,triptyque,True,non_canon
1973,jean vautrin,a bulletins rouges,False,non_canon
1974,a.d.g.,je suis un roman noir,False,non_canon
1974,emile gary romain ajar,gros calin,True,non_canon
1974,pascal laine,la dentelliere,False,canon
1974,françoise sagan,un profil perdu,False,non_canon
1974,antonio san,les predictions de nostraberus,False,non_canon
1974,antonio san,mets ton doigt ou j ai mon doigt,False,non_canon
1974,antonio san,si signore,False,non_canon
1974,antonio san,un os dans la noce,False,non_canon
1974,marguerite yourcenar,souvenirs pieux,True,canon
1975,emile gary romain ajar,la vie devant soi,True,canon
1975,antoine blondin,quat saisons,False,non_canon
1975,marie cardinal,les mots pour le dire,False,canon
1975,michel deon,le jeune homme vert,False,non_canon
1975,romain gary,au dela de cette limite votre ticket n est plus valable,True,non_canon
1975,patrick modiano,villa triste,True,non_canon
1975,françoise sagan,des yeux de soie,False,non_canon
1975,antonio san,certaines l aiment chauve,False,non_canon
1975,antonio san,dis bonjour a la dame,False,non_canon
1975,antonio san,la vie privee de walter klozett,False,non_canon
1975,antonio san,maman les petits bateaux,False,non_canon
1975,claude simon,leçon de choses,True,non_canon
1975,michel tournier,les meteores,True,non_canon
1976,emile gary romain ajar,pseudo,True,non_canon
1976,grillet alain robbe,topologie d une cite fantome,True,non_canon
1976,antonio san,concerto pour porte jarrelle,False,non_canon
1976,antonio san,sucette boulevard,False,non_canon
1976,nathalie sarraute,disent les imbeciles,True,non_canon
1977,d g. a,juste un rigolo,False,non_canon
1977,a.d.g,le grand mome,False,non_canon
1977,annie ernaux,ce qu ils disent ou rien,True,non_canon
1977,romain gary,charge d ame,True,non_canon
1977,patrick modiano,livret de famille,True,canon
1977,marcel pagnol,le temps des amours,False,non_canon
1977,antonio san,remets ton slip gondolier,False,non_canon
1977,marguerite yourcenar,archives du nord,True,non_canon
1978,robert antelme,l espece humaine,True,non_canon
1978,narcejac boileau,carte vermeil,False,non_canon
1978,narcejac boileau,l age bete,False,non_canon
1978,delly,le testament de mr. d'erquoy,False,non_canon
1978,patrick modiano,rue des boutiques obscures,True,canon
1978,georges perec,je me souviens,True,non_canon
1978,georges perec,la vie mode d emploi,True,canon
1978,michel tournier,le coq de bruyere,True,non_canon
1978,marguerite yourcenar,nouvelles orientales,True,non_canon
1979,emile gary romain ajar,l angoisse du roi salomon,True,non_canon
1979,jean echenoz,le meridien de greenwich,True,non_canon
1979,romain gary,les clowns lyriques,True,non_canon
1979,michel zevaco,fiorinda la belle,False,non_canon
1979,michel zevaco,le pre aux clercs,False,non_canon
1980,a.d.g.,pour venger pepere,False,non_canon
1980,clezio jean marie gustave le,desert,True,canon
1980,pierre siniac,l unijambiste de la cote 284,False,non_canon
1980,pierre siniac,reflets changeants sur mare de sang,False,non_canon
1980,michel tournier,gaspard melchior et balthazar,True,non_canon
1981,nicolas bouvier,le poisson scorpion,False,non_canon
1981,delly,l'heritage de cendrillon,False,non_canon
1981,delly,ma robe couleur du temps,False,non_canon
1981,annie ernaux,la femme gelee,True,non_canon
1981,romain gary,vie et mort d emile ajar,True,non_canon
1981,grillet alain robbe,djinn,True,non_canon
1981,claude simon,les georgiques,True,non_canon
1981,marc villard,corvette de nuit,False,non_canon
1982,a.d.g.,on n est pas des chiens,False,non_canon
1982,rene barjavel,la tempete,False,non_canon
1982,jacques chessex,judas le transparent,False,non_canon
1982,didier daeninckx,mort au premier tour,True,non_canon
1982,thierry jonquet,memoire en cage,False,non_canon
1982,jacques laurent,les dimanches de mademoiselle beaunon,False,non_canon
1982,clezio jean marie gustave le,la ronde et autres faits divers,True,non_canon
1982,patrick modiano,de si braves garçons,True,non_canon
1982,marguerite yourcenar,comme l eau qui coule,True,non_canon
1983,jean echenoz,cherokee,True,canon
1983,annie ernaux,la place,True,canon
1983,françoise sagan,un orage immobile,False,non_canon
1983,nathalie sarraute,enfance,True,canon
1983,michel tournier,gilles et jeanne,True,non_canon
1984,didier daeninckx,le der des ders,True,non_canon
1984,didier daeninckx,le geant inacheve,True,non_canon
1984,didier daeninckx,meurtres pour memoire,True,non_canon
1984,delly,des plaintes dans la nuit,False,non_canon
1984,forets rene louis des,un malade en foret,True,non_canon
1984,philippe djian,zone erogene,False,non_canon
1984,marguerite duras,l amant,True,canon
1984,sylvie germain,le livre des nuits,True,non_canon
1984,thierry jonquet,mygale,False,non_canon
1984,milan kundera,l insoutenable legerete de l etre,True,non_canon
1984,pierre michon,vies minuscules,True,non_canon
1984,patrick modiano,quartier perdu,True,non_canon
1985,emmanuel carrere,la moustache,True,non_canon
1985,didier daeninckx,metropolice,True,non_canon
1985,marguerite duras,la douleur,True,non_canon
1985,thierry jonquet,la bete et la belle,False,non_canon
1985,richard millet,sept passions singulieres,True,non_canon
1985,sony labou tansi,les sept solitudes de lorsa lopez,True,non_canon
1985,marc villard,le sentier de la guerre,False,non_canon
1986,pierre bergounioux,la bete faramineuse,True,non_canon
1986,didier daeninckx,le bourreau et son double,True,non_canon
1986,marguerite duras,les yeux bleus cheveux noirs,True,non_canon
1986,thierry jonquet,le manoir des immortelles,False,non_canon
1986,agota kristof,le grand cahier,False,non_canon
1986,patrick modiano,dimanches d aout,True,non_canon
1986,henry de montherlant,moustique,True,non_canon
1986,pascal quignard,le salon du wurtemberg,True,non_canon
1986,michel tournier,la goutte d or,True,non_canon
1987,pierre bergounioux,la maison rose,True,non_canon
1987,eric chevillard,mourir m enrhume,True,non_canon
1987,didier daeninckx,lumiere noire,True,non_canon
1987,marguerite duras,la vie materielle,True,non_canon
1987,jean echenoz,equipee malaise,True,non_canon
1987,julien green,les pays lointains,True,non_canon
1987,olivier rolin,bar des flots noirs,True,non_canon
1987,claude simon,l invitation,True,non_canon
1987,marc villard,rebelles de la nuit,False,non_canon
1988,pierre bergounioux,l arbre sur la riviere,True,non_canon
1988,pierre michon,vie de joseph roulin,True,non_canon
1988,erik orsenna,l exposition coloniale,False,canon
1988,marcel pagnol,jean de florette,False,non_canon
1988,marguerite yourcenar,quoi l eternite,True,non_canon
1989,marcel ayme,la jument verte,True,non_canon
1989,louis ferdinand celine,guignol s band,True,non_canon
1989,didier daeninckx,la mort n oublie personne,True,non_canon
1989,jean echenoz,lac,True,non_canon
1989,christian gailly,k.622,False,non_canon
1989,georges perec,l infra ordinaire,True,non_canon
1989,claude simon,l acacia,True,non_canon
1989,marc villard,la dame est une trainee,False,non_canon
1990,didier daeninckx,le facteur fatal,True,non_canon
1990,jacques laurent,le miroir aux tiroirs,False,non_canon
1990,patrick modiano,voyage de noces,True,non_canon
1990,georges perec,je suis ne,True,non_canon
1990,pascal quignard,la raison,True,non_canon
1990,michel tournier,sept contes,True,non_canon
1990,antoine volodine,lisbonne derniere marge,True,non_canon
1991,henry bauchau,diotime et les lions,True,non_canon
1991,narcejac boileau,la main passe,False,non_canon
1991,pierre combescot,les filles du calvaire,False,canon
1991,christian gailly,l air,False,non_canon
1991,sylvie germain,l enfant meduse,True,non_canon
1991,pierre michon,rimbaud le fils,True,canon
1991,patrick modiano,fleurs de ruine,True,non_canon
1991,georges perec,cantatrix sopranica l et autres ecrits scientifiques,True,non_canon
1991,pascal quignard,tous les matins du monde,True,canon
1991,françoise sagan,les faux fuyants,False,non_canon
1991,fred vargas,l homme aux cercles bleus,False,non_canon
1992,pierre bergounioux,l orphelin,True,non_canon
1992,pierre bergounioux,le matin des origines,True,non_canon
1992,jean echenoz,nous trois,True,non_canon
1992,sylvie germain,la pleurante des rues de prague,True,non_canon
1992,linda le,les evangiles du crime,True,non_canon
1992,patrick modiano,un cirque passe,True,non_canon
1992,amelie nothomb,hygiene de l assassin,True,non_canon
1993,pierre bergounioux,le grand sylvain,True,non_canon
1993,emmanuel carrere,je suis vivant et vous etes morts,True,non_canon
1993,eric chevillard,la nebuleuse du crabe,True,non_canon
1993,didier daeninckx,autres lieux et autres nouvelles,True,non_canon
1993,sylvie germain,immensites,True,non_canon
1993,louis hemon,ecrits sur le quebec,False,non_canon
1993,patrick modiano,chien de printemps,True,non_canon
1993,olivier rolin,l invention du monde,True,non_canon
1993,jean rouaud,des hommes illustres,True,non_canon
1993,marc villard,la porte de derriere,False,non_canon
1994,frederic beigbeder,marc marronnier,False,non_canon
1994,pierre bergounioux,la toussaint,True,non_canon
1994,emmanuel bove,memoires d un homme singulier,False,non_canon
1994,albert camus,le premier homme,True,canon
1994,eric chevillard,prehistoire,True,non_canon
1994,jean christophe grange,le vol des cigognes,False,non_canon
1994,michel houellebecq,extension du domaine de la lutte,True,non_canon
1994,thierry jonquet,la vie de ma mere,False,non_canon
1994,jacques laurent,croire a noel,False,non_canon
1994,richard millet,un balcon a beyrouth,True,non_canon
1994,olivier rolin,port soudan,True,canon
1994,michel tournier,le miroir des idees,True,non_canon
1994,antoine volodine,le nom des singes,True,non_canon
1995,rene barjavel,ravage,False,non_canon
1995,pierre bergounioux,miette,True,non_canon
1995,emmanuel carrere,la classe de neige,True,canon
1995,eric chevillard,un fantome,True,non_canon
1995,marguerite duras,ecrire,True,non_canon
1995,jean echenoz,les grandes blondes,True,non_canon
1995,alice ferney,l elegance des veuves,False,non_canon
1995,christian gailly,be bop,False,non_canon
1995,agota kristof,hier,False,non_canon
1995,camille laurens,philippe,True,non_canon
1995,richard millet,la gloire des pythre,True,non_canon
1995,amelie nothomb,les catilinaires,True,non_canon
1995,nathalie sarraute,ici,True,non_canon
1995,fred vargas,debout les morts,False,non_canon
1996,pierre bergounioux,la mort de brune,True,non_canon
1996,nina bouraoui,le bal des murenes,False,non_canon
1996,didier daeninckx,nazis dans le metro,True,non_canon
1996,marie darrieussecq,truismes,True,non_canon
1996,virginie despentes,les chiennes savantes,True,non_canon
1996,christian gailly,l incident,False,non_canon
1996,pierre michon,la grande beune,True,non_canon
1996,pierre michon,le roi du bois,True,non_canon
1996,amelie nothomb,peplum,True,non_canon
1996,jean rolin,l organisation,True,canon
1996,jean rouaud,le monde a peu pres,True,non_canon
1996,fred vargas,un peu plus loin sur la droite,False,non_canon
1997,frederic beigbeder,l amour dure trois ans,False,non_canon
1997,pierre bergounioux,l empreinte,True,non_canon
1997,pierre bergounioux,la ligne,True,non_canon
1997,forets rene louis des,ostinato,True,non_canon
1997,jean echenoz,un an,True,non_canon
1997,annie ernaux,la honte,True,non_canon
1997,alice ferney,grace et denuement,False,non_canon
1997,philippe forest,l enfant eternel,True,non_canon
1997,christian gailly,les evades,False,non_canon
1997,jean christophe grange,les rivieres pourpres,False,non_canon
1997,richard millet,l amour des trois soeurs piale,True,non_canon
1997,patrick modiano,dora bruder,True,non_canon
1997,nathalie sarraute,ouvrez,True,non_canon
1997,fred vargas,sans feu ni lieu,False,non_canon
1998,paule constant,confidence pour confidence,False,canon
1998,didier daeninckx,cannibale,True,canon
1998,didier daeninckx,la mort en dedicace,True,non_canon
1998,marie darrieussecq,naissance des fantomes,True,non_canon
1998,marc dugain,la chambre des officiers,False,canon
1998,christian gailly,la passion de martin fissel brandt,False,non_canon
1998,sylvie germain,tobie des marais,True,non_canon
1998,michel houellebecq,les particules elementaires,True,non_canon
1998,thierry jonquet,moloch,False,non_canon
1998,milan kundera,l identite,True,non_canon
1998,amelie nothomb,mercure,True,non_canon
1998,jean rouaud,pour vos cadeaux,True,non_canon
1999,olivier adam,je vais bien ne t en fais pas,False,non_canon
1999,marie darrieussecq,le mal de mer,True,non_canon
1999,jean echenoz,je m en vais,True,canon
1999,amelie nothomb,le mystere par excellence,True,non_canon
1999,fred vargas,l homme a l envers,False,non_canon
1999,antoine volodine,des anges mineurs,True,canon
2000,frederic beigbeder,99 francs,False,non_canon
2000,nina bouraoui,garcon manque,False,non_canon
2000,emmanuel carrere,l adversaire,True,non_canon
2000,philippe claudel,j abandonne,False,non_canon
2000,didier daeninckx,ethique en toc,True,non_canon
2000,philippe djian,vers chez les blancs,False,non_canon
2000,maurice druon,les rois maudits,False,non_canon
2000,annie ernaux,l evenement,True,non_canon
2000,christian gailly,nuage rouge,False,non_canon
2000,jean christophe grange,le concile de pierre,False,non_canon
2000,richard millet,lauve le pur,True,non_canon
2000,amelie nothomb,metaphysique des tubes,True,non_canon
2000,pascal quignard,terrasse a rome,True,non_canon
2000,philippe sollers,passion fixe,True,non_canon
2001,pierre bergounioux,b 17 g,True,non_canon
2001,pierre bergounioux,le premier mot,True,non_canon
2001,pierre bergounioux,simples magistraux et autres antidotes,True,non_canon
2001,didier daeninckx,12 rue meckert,True,non_canon
2001,jean echenoz,jerome lindon,True,non_canon
2001,christian gailly,un soir au club,False,canon
2001,laurent gaude,cris,False,canon
2001,anna gavalda,l echappee belle,False,non_canon
2001,michel houellebecq,plateforme,True,non_canon
2001,catherine millet,la vie sexuelle de catherine m.,True,non_canon
